,phase,phase_dot,stride_length,ramp,jointangles_thigh_x,jointangles_shank_x,jointangles_foot_x,jointangles_thigh_dot_x,jointangles_shank_dot_x,jointangles_foot_dot_x,Subject,Test
0,0.025137590059866072,0.07284722013301533,0.09017470230082261,2.71761632511624,8.689692847459378,4.399545557234741,4.371183476998066,21.296186774685268,26.558914092256767,40.38384885245535,AB01,NSL
1,0.04712611924360664,0.08296339968746859,0.20044207491461272,2.887395771958327,8.542361520639945,5.743234815437926,6.269181253341047,35.852295231082785,33.754339429625915,55.08047822565377,AB02,NSL
2,0.2519191916607574,0.0803324793174309,0.5241164476924426,9.547410896212435,25.20172817664566,25.072603223398833,28.343742888247593,131.0952698757832,189.38387551112703,233.85783508626898,AB03,NSL
3,0.22164676449926976,0.164352502236633,0.3364720340622518,5.716685564396791,17.662636693119477,19.953545463348586,20.50572326064975,81.50153969555626,109.67057039690798,150.42263165703312,AB04,NSL
4,0.016926457179098065,0.04818357214374016,0.06560319757732921,1.854121973443712,4.48888102564792,3.8511141561674855,3.0640784097813865,17.448462705291178,17.395733492230793,27.07385252022903,AB05,NSL
5,0.016160475930994716,0.04763598268053099,0.07616899374825725,2.212507403631311,5.536599320656932,3.0340857802453334,4.452119546067953,19.46706896668484,22.33633192195816,25.18674353284555,AB06,NSL
6,0.01652706978110575,0.043662167338208206,0.08810149370030364,2.1056872301789458,6.286083100092522,4.937752384128635,3.266646481974456,19.543304435030073,23.54160786173851,27.718266847795416,AB07,NSL
7,0.023238928916072384,0.06112380078057908,0.09917691796610036,2.1846509910611958,8.597030812236657,3.7698504840915312,4.903019501191152,22.08323581317426,25.966819626717285,38.3645438677856,AB08,NSL
8,0.01732096347232562,0.053408392910616366,0.08082076863420107,2.49908559051992,5.759055956925615,4.039487153053445,4.1512972860900526,18.94411621421578,24.295831734869765,33.06605118535328,AB09,NSL
9,0.015168973531078453,0.03863584906312504,0.07788034483604753,1.8638795844639273,5.3827368736857215,4.438273740639008,2.9801909615791478,20.1506072437971,21.32697336913238,28.03404295966598,AB10,NSL
10,0.029559961758393913,0.07590034505175544,0.1403132958703038,2.7750504286414266,17.799525995851617,5.17325293800808,5.2819447784140054,22.485148571564384,28.358454590786472,37.48450225486879,AB01,ISA
11,0.0368498460857727,0.08685185859434091,0.14095682331508344,2.832526850882808,10.454592150846649,4.157572220376677,4.89765018699284,27.321607223683458,29.625609821466693,40.87491078411294,AB02,ISA
12,0.163491035154748,0.07855965646667132,0.47382996756469514,9.758021416526955,17.82835618755874,17.453719347974747,20.31168786679813,107.51768319594262,143.74968984683085,180.14563457849925,AB03,ISA
13,0.15891952769443626,0.16582264972518643,0.4050753553977348,9.45263831044087,30.074388158749255,15.728651375163164,21.165531092650657,104.38002973550613,140.74497330865177,181.16289073972993,AB04,ISA
14,0.01837970558647268,0.0577458662666556,0.08850877031360388,2.292581083947255,10.179060605537346,4.702653268474834,6.191294108471725,23.007933395228186,27.249672736526623,31.23660638151041,AB05,ISA
15,0.017728752420419335,0.04427241040198559,0.12217053343328918,2.325237658888027,9.334649308396823,3.30842872896424,3.678365699095675,21.907079196651917,25.715541840391257,30.487355112099944,AB06,ISA
16,0.017478843531384396,0.05189820567393483,0.09804178972872038,2.474745116414198,6.238827569560737,5.649561294906165,6.102530062846164,23.74685204802464,30.20745626708011,35.9911949031694,AB07,ISA
17,0.01834698297066208,0.060146117903855226,0.13512310972514557,2.299623241277035,12.325843703278334,3.0162008055750618,4.21289487423931,24.93747894712521,25.52507868924173,36.672602608505464,AB08,ISA
18,0.01975653976766165,0.05633689387041279,0.1333062148060986,2.56718769759464,5.511506768272851,3.735322774846945,3.3188186818235454,20.76823788841686,25.530886527114795,30.291010229204122,AB09,ISA
19,0.019549279865122747,0.06624108698988049,0.12264023968858681,4.030322846414927,7.655383614145413,5.797697235321868,6.397539953110978,24.399622940745697,29.046516415233224,36.84294434218711,AB10,ISA
